delta;theta;lowAlpha;highAlpha;lowBeta;highBeta;lowGamma;highGamma
0.0035517020151019096;0.02199745737016201;0.0031214463524520397;0.12213752418756485;0.016566647216677666;0.015412733890116215;0.004055446479469538;0.02284625731408596;1
0.021293597295880318;0.04068825766444206;0.01895350031554699;0.021818971261382103;0.015726681798696518;0.011747327633202076;0.007278238423168659;0.021992312744259834;1
0.001454016542993486;0.04049195349216461;0.037056587636470795;0.003322511911392212;0.003087855875492096;0.009664255194365978;0.0026537117082625628;0.02439228631556034;1
0.5163677334785461;0.04738953709602356;0.030025186017155647;0.07305720448493958;0.04636916145682335;0.05768508464097977;0.018617913126945496;0.05306731536984444;1
0.003445585025474429;0.006746652536094189;0.007813391275703907;0.009994177147746086;0.012060600332915783;0.009313737973570824;0.010339291766285896;0.025002511218190193;1
0.0035948455333709717;0.007408724166452885;0.0032876194454729557;0.013537428341805935;0.005005577113479376;0.013670163229107857;0.004211194813251495;0.01997373066842556;1
0.03382209688425064;0.07566603273153305;0.09236288070678711;0.07666515558958054;0.002761107636615634;0.02867729961872101;0.019366703927516937;0.07908377051353455;1
0.09925632178783417;0.11927018314599991;0.026037033647298813;0.043078482151031494;0.020802397280931473;0.044881198555231094;0.005804619751870632;0.022409051656723022;1
0.12481871992349625;0.02635231614112854;0.05595795437693596;0.11796630173921585;0.024822598323225975;0.04452567547559738;0.03356974944472313;0.06227279454469681;1
0.034352682530879974;0.023221595212817192;0.02234538644552231;0.009172111749649048;0.011884395964443684;0.0198192335665226;0.00815881509333849;0.024557866156101227;1
0.004054417833685875;0.0074652088806033134;0.01759479194879532;0.03283311799168587;0.024028822779655457;0.0076362635008990765;0.001994776539504528;0.027564343065023422;1
0.004391258582472801;0.007230011280626059;0.017213571816682816;0.011508907191455364;0.008695608004927635;0.011962644755840302;0.00795514415949583;0.02465088851749897;1
0.1271449774503708;0.044056955724954605;0.15272605419158936;0.08891620486974716;0.021165071055293083;0.031501464545726776;0.06052618846297264;0.07131083309650421;1
0.010100672021508217;0.008352292701601982;0.012345679104328156;0.017324255779385567;0.006249272730201483;0.01020505279302597;0.007841328158974648;0.017666779458522797;1
0.0007570211309939623;0.004761362448334694;0.05169610679149628;0.024041591212153435;0.01024723332375288;0.012483413331210613;0.004822207149118185;0.019008159637451172;1
0.1571393609046936;0.0872444212436676;0.052259791642427444;0.005465208552777767;0.020154032856225967;0.04739490896463394;0.0312335267663002;0.0907636359333992;1
0.002294108970090747;0.020670535042881966;0.030500898137688637;0.010766766034066677;0.00580790638923645;0.023214241489768028;0.005720755085349083;0.025052743032574654;1
0.004605904221534729;0.010328322649002075;0.00284774973988533;0.017130156978964806;0.0018629778642207384;0.006795022636651993;0.004043465945869684;0.019506758078932762;1
0.0038598699029535055;0.014999865554273129;0.01567239873111248;0.011851434595882893;0.02308792434632778;0.014070753939449787;0.004906071815639734;0.015681685879826546;1
0.007665341254323721;0.012483065947890282;0.011387740261852741;0.009370016865432262;0.006889083422720432;0.012293132022023201;0.010033785365521908;0.024756932631134987;1
0.002938313875347376;0.006281813140958548;0.011065169237554073;0.013187290169298649;0.004447881132364273;0.011196514591574669;0.004906071815639734;0.02591598965227604;1
0.012516171671450138;0.0038566850125789642;0.0032224536407738924;0.0017240525921806693;0.0013514715246856213;0.0038506798446178436;0.0031628888100385666;0.006868760567158461;1
0.001654727617278695;0.0071503776125609875;0.011586496606469154;0.03136024996638298;0.014587339013814926;0.013595052994787693;0.005576987750828266;0.023966243490576744;1
0.012719026766717434;0.014307236298918724;0.02700148895382881;0.020064471289515495;0.026109062135219574;0.08297739177942276;0.01686275005340576;0.09262966364622116;1
0.12224457412958145;0.018546348437666893;0.13512474298477173;0.07646725326776505;0.017647823318839073;0.07405924052000046;0.03270714357495308;0.0954054445028305;1
0.00466003455221653;0.0709824487566948;0.010638332925736904;0.024064425379037857;0.012312076985836029;0.012914048507809639;0.0042651076801121235;0.01853932812809944;1
0.014570982195436954;0.006004020571708679;0.03024023398756981;0.007105532567948103;0.006408370099961758;0.010650710202753544;0.009794172830879688;0.015547733753919601;1
0.0031993186566978693;0.017229612916707993;0.012316354550421238;0.028973979875445366;0.004420509561896324;0.017485791817307472;0.0043789236806333065;0.022012777626514435;1
0.0031955670565366745;0.018186144530773163;0.036815471947193146;0.026686660945415497;0.007939468137919903;0.02177211456000805;0.006301816087216139;0.019151413813233376;1
0.0033308931160718203;0.013604422099888325;0.0059203216806054115;0.04780535399913788;0.015092003159224987;0.015778273344039917;0.0033545789774507284;0.02287416346371174;1
0.002353062853217125;0.008827317506074905;0.05298639088869095;0.007444253657013178;0.0037379309069365263;0.03281340003013611;0.008434370160102844;0.02467135339975357;1
0.003232547314837575;0.011233000084757805;0.0021341831889003515;0.02707485668361187;0.005676180589944124;0.01378533337265253;0.004079407546669245;0.020965347066521645;1
0.004417251795530319;0.009829222224652767;0.011606045998632908;0.034252699464559555;0.00701909838244319;0.011311684735119343;0.004103369079530239;0.01821747049689293;1
0.0026282703038305044;0.02503095008432865;0.01400740910321474;0.011771511286497116;0.00844926293939352;0.03378983959555626;0.0031029856763780117;0.01980442926287651;1
0.007443996611982584;0.011505236849188805;0.002453495981171727;0.05143233388662338;0.008408205583691597;0.010074860416352749;0.005295442417263985;0.01744910702109337;1
0.011072874069213867;0.01064870972186327;0.03139366954565048;0.050610270351171494;0.01593709923326969;0.018176810815930367;0.0033545789774507284;0.014896578155457973;1
0.004869856871664524;0.02110852114856243;0.003844787832349539;0.013389000669121742;0.008134489879012108;0.009228612296283245;0.006277855020016432;0.025761572644114494;1
0.024189304560422897;0.0461718812584877;0.05680837109684944;0.03277602791786194;0.005411018617451191;0.03930797800421715;0.0036361240781843662;0.024049963802099228;1
0.3543941378593445;0.06724707037210464;0.10330098122358322;0.0753978043794632;0.03573017194867134;0.02415562979876995;0.02116379886865616;0.08149862289428711;1
0.00480983080342412;0.010989468544721603;0.0075005944818258286;0.0046431440860033035;0.005997796542942524;0.021762099117040634;0.004768294282257557;0.026200637221336365;1
0.0024972318205982447;0.023819776251912117;0.020018963143229485;0.015527890995144844;0.022285595536231995;0.03234270587563515;0.006104135885834694;0.0185077004134655;1
0.0012125737266615033;0.018265778198838234;0.02043602429330349;0.001134144957177341;0.004949123132973909;0.015888435766100883;0.009308956563472748;0.019798848778009415;1
0.0014502649428322911;0.007864303886890411;0.07390790432691574;0.02854011207818985;0.005157831124961376;0.020224831998348236;0.005990319419652224;0.016260283067822456;1
0.0334252305328846;0.04054473340511322;0.02356724627315998;0.0159008651971817;0.006329677067697048;0.01968904212117195;0.0027854987420141697;0.01992535963654518;1
0.006445800419896841;0.012237682938575745;0.006940167862921953;0.017834240570664406;0.007571662310510874;0.00585363432765007;0.009662386029958725;0.022773699834942818;1
0.003027548547834158;0.005079897586256266;0.011755927465856075;0.022850356996059418;0.0075460015796124935;0.008933176286518574;0.004121339879930019;0.02452065609395504;1
0.0032649717759341;0.018496345728635788;0.00691735977306962;0.002374853938817978;0.007438225671648979;0.01758093200623989;0.009410792030394077;0.016038890928030014;1
0.027894286438822746;0.01270159613341093;0.008184836246073246;0.02205112762749195;0.00871613621711731;0.05501614883542061;0.0035762207116931677;0.021711384877562523;1
0.004941941238939762;0.03379993140697479;0.014694909565150738;0.020677214488387108;0.008069482631981373;0.02091585099697113;0.007523841690272093;0.014723556116223335;1
0.1253535896539688;0.02462352253496647;0.040360499173402786;0.04351615533232689;0.0030656165909022093;0.013224505819380283;0.005361336283385754;0.005765517242252827;1
0.003946692682802677;0.007084633223712444;0.016688985750079155;0.02092459425330162;0.009528730064630508;0.009759395383298397;0.006265874486416578;0.020844418555498123;1
0.0022549850400537252;0.019505659118294716;0.021231049671769142;0.033822640776634216;0.006040564738214016;0.010881049558520317;0.01276537124067545;0.0276331789791584;1
0.004832608625292778;0.016919411718845367;0.015773404389619827;0.014957012608647346;0.024001451209187508;0.02932325191795826;0.006134087219834328;0.01802956685423851;1
0.020598478615283966;0.015852687880396843;0.059727802872657776;0.009095994755625725;0.012149558402597904;0.01793144829571247;0.0049899364821612835;0.022025801241397858;1
0.0182288009673357;0.03681212663650513;0.01824970915913582;0.020654378458857536;0.008250819519162178;0.014937032014131546;0.006182009819895029;0.011955215595662594;1
0.2544046640396118;0.025665244087576866;0.010778439231216908;0.25195905566215515;0.06132430583238602;0.04832127317786217;0.04492739588022232;0.0985049456357956;1
0.0037497333250939846;0.01580638997256756;0.05573964864015579;0.015558337792754173;0.007289392873644829;0.021646929904818535;0.00509776221588254;0.0144835589453578;1
0.011338166892528534;0.0392974428832531;0.01561374869197607;0.03465231508016586;0.011082067154347897;0.012453368864953518;0.009009440429508686;0.020096519961953163;1
0.0035651004873216152;0.005991982761770487;0.02119520679116249;0.014249123632907867;0.008129358291625977;0.028026338666677475;0.013100828975439072;0.017616547644138336;1
0.0058444710448384285;0.050040602684020996;0.011736378073692322;0.021978816017508507;0.013519847765564919;0.014411256648600101;0.009207121096551418;0.021795105189085007;1
0.013563943095505238;0.05564460530877113;0.23340794444084167;0.024406952783465385;0.014963698573410511;0.03704464063048363;0.020271241664886475;0.09048271179199219;1
0.01270187646150589;0.025284668430685997;0.011501780711114407;0.006184515543282032;0.0038457063492387533;0.011086352169513702;0.005391287617385387;0.029143860563635826;1
0.019028697162866592;0.021562248468399048;0.018265999853610992;0.016570694744586945;0.006218479946255684;0.01580330915749073;0.008691953495144844;0.01915513537824154;1
0.021018389612436295;0.010382954962551594;0.008566057309508324;0.026994934305548668;0.004506045486778021;0.018296988680958748;0.006559399887919426;0.02063046768307686;1
0.003166894195601344;0.020611273124814034;0.008266294375061989;0.01833280734717846;0.012691857293248177;0.013049247674643993;0.00292926630936563;0.02371322363615036;1
0.08812154829502106;0.0766262635588646;0.015115229412913322;0.028551530092954636;0.014652347192168236;0.04756015166640282;0.031137680634856224;0.0823972225189209;1
0.005504950415343046;0.006781839299947023;0.02768898941576481;0.05188523232936859;0.004759232979267836;0.013730252161622047;0.005247519817203283;0.01832723803818226;1
0.037830691784620285;0.054759372025728226;0.04156932607293129;0.09996841102838516;0.04628704488277435;0.06133547052741051;0.01677289418876171;0.08123444020748138;1
0.016656341031193733;0.06411171704530716;0.0366460420191288;0.006138845346868038;0.008351752534508705;0.0472196489572525;0.0044927396811544895;0.017772825434803963;1
0.005173468962311745;0.04132255166769028;0.017832648009061813;0.018987413495779037;0.011164181865751743;0.010680753737688065;0.010021804831922054;0.023249972611665726;1
0.0033496511168777943;0.004189109895378351;0.02623578906059265;0.020121559500694275;0.023219650611281395;0.009709320962429047;0.0031089759431779385;0.01680353283882141;1
0.03308972716331482;0.05946795269846916;0.011250891722738743;0.02098548784852028;0.008882076479494572;0.017896397039294243;0.004894091282039881;0.01528727076947689;1
0.04749108478426933;0.16636434197425842;0.13412119448184967;0.07259669899940491;0.04017976298928261;0.09198067337274551;0.01558082178235054;0.05666913464665413;1
0.005028228275477886;0.039494678378105164;0.030960317701101303;0.019668662920594215;0.015403354540467262;0.023564757779240608;0.0059423972852528095;0.015294712968170643;1
0.3385103642940521;0.13742022216320038;0.15908950567245483;0.0929199680685997;0.040768250823020935;0.058581408113241196;0.12086068838834763;0.05285894498229027;1
0.08717507123947144;0.029879353940486908;0.03424793854355812;0.01262021716684103;0.00930633582174778;0.017080193385481834;0.012226242572069168;0.027668528258800507;1
0.006347454618662596;0.04717008396983147;0.10844256728887558;0.01567631959915161;0.015227150171995163;0.06012868881225586;0.01033330149948597;0.022840674966573715;1
0.023858893662691116;0.019742708653211594;0.014649293385446072;0.017758123576641083;0.010722815059125423;0.05763000249862671;0.010686730034649372;0.0327940508723259;1
0.046802666038274765;0.054171375930309296;0.028532886877655983;0.05132576823234558;0.005891731940209866;0.019073132425546646;0.00558896828442812;0.02403135970234871;1
0.011608014814555645;0.003836313495412469;0.010302728042006493;0.011288167908787727;0.010449099354445934;0.0187276229262352;0.0034863660112023354;0.02237742394208908;1
0.29528701305389404;0.03518148511648178;0.25600096583366394;0.035325951874256134;0.06552926450967789;0.08406399190425873;0.014700244180858135;0.054412417113780975;1
0.008296416141092777;0.009441238828003407;0.04414011910557747;0.016113992780447006;0.009077099151909351;0.009844521060585976;0.005636890884488821;0.024189498275518417;1
0.01840914599597454;0.029334882274270058;0.04874083027243614;0.008365270681679249;0.008894051425158978;0.029308229684829712;0.008218718692660332;0.01816723868250847;1
0.004834216553717852;0.00888565368950367;0.029422402381896973;0.0823853611946106;0.003033112734556198;0.013019203208386898;0.005325394216924906;0.021761616691946983;1
0.11060574650764465;0.34473299980163574;0.11067775636911392;0.0871807336807251;0.01957922987639904;0.06852607429027557;0.025135381147265434;0.08726972341537476;1
0.007348598446696997;0.014929492026567459;0.017744673416018486;0.006264438387006521;0.004844768904149532;0.011917578056454659;0.0016113959718495607;0.021063951775431633;1
0.2663744390010834;0.061680108308792114;0.05034065619111061;0.19779793918132782;0.02255246788263321;0.1268521100282669;0.03142521530389786;0.09470777958631516;1
0.026636425405740738;0.024789271876215935;0.02205539681017399;0.03324414789676666;0.0185066070407629;0.024676397442817688;0.007535822223871946;0.028077825903892517;1
0.273299902677536;0.049496129155159;0.014056283980607986;0.053122133016586304;0.009472276084125042;0.014866928569972515;0.011830881237983704;0.03424333781003952;1
0.021524589508771896;0.006672574207186699;0.049584731459617615;0.030385952442884445;0.008661393076181412;0.015252497047185898;0.0049899364821612835;0.021713245660066605;1
0.25170618295669556;0.28643733263015747;0.021081168204545975;0.18309971690177917;0.14514462649822235;0.13117347657680511;0.03851775452494621;0.07936469465494156;1
0.1295071542263031;0.05213330686092377;0.08241204917430878;0.019017860293388367;0.02074594423174858;0.018502291291952133;0.009890018031001091;0.020217448472976685;1
0.019672099500894547;0.10400271415710449;0.1373436450958252;0.0680258646607399;0.03867432475090027;0.12101349234580994;0.02538098394870758;0.09005481004714966;1
0.0034841729793697596;0.013246995396912098;0.03155006840825081;0.03959231823682785;0.03279285877943039;0.010510503314435482;0.014969808980822563;0.014561697840690613;1
0.014369734562933445;0.0373186357319355;0.04787738248705864;0.05389091745018959;0.009757966734468937;0.03145138919353485;0.010614846833050251;0.0214211568236351;1
0.007539394777268171;0.07303903996944427;0.005682466086000204;0.023078707978129387;0.00896248035132885;0.030740341171622276;0.0062299324199557304;0.022948581725358963;1
0.02019893191754818;0.03678620234131813;0.00945231318473816;0.015094024129211903;0.016927609220147133;0.01615382730960846;0.0053014326840639114;0.013664963655173779;1
0.01797369122505188;0.02907746098935604;0.018758002668619156;0.011508907191455364;0.003529222682118416;0.013990635983645916;0.013520151376724243;0.016100285574793816;1
0.015758901834487915;0.022199319675564766;0.02220202051103115;0.01867152750492096;0.004595003090798855;0.024245763197541237;0.0063737002201378345;0.01868816278874874;1
0.008412179537117481;0.030075661838054657;0.02227696217596531;0.031086228787899017;0.012190615758299828;0.014922009781002998;0.005798629485070705;0.019981171935796738;1
0.12151998281478882;0.16868574917316437;0.11585518717765808;0.08603136986494064;0.05948014557361603;0.0641796663403511;0.08334331959486008;0.07929399609565735;1
0.039117760956287384;0.012917348183691502;0.026294438168406487;0.02022431790828705;0.011425922624766827;0.010290178470313549;0.009009440429508686;0.012801717966794968;1
0.032597463577985764;0.006136435084044933;0.0006190760177560151;0.030073871836066246;0.004261412192136049;0.04161137714982033;0.0047203716821968555;0.013895658776164055;1
0.10743161290884018;0.5229655504226685;0.3627264201641083;0.06284228712320328;0.05295715481042862;0.1995493322610855;0.02007955126464367;0.06911550462245941;1
0.04063582420349121;0.00789300911128521;0.01692032441496849;0.02109205164015293;0.025881536304950714;0.015818331390619278;0.010171562433242798;0.019970009103417397;1
0.008057652972638607;0.01198118831962347;0.06739131361246109;0.10796070843935013;0.0057634273543953896;0.021992439404129982;0.0036660756450146437;0.02059139870107174;1
0.15640807151794434;0.21343348920345306;0.0430583655834198;0.11476938426494598;0.02490300126373768;0.07431461662054062;0.04281880334019661;0.09704077988862991;1
0.03131923824548721;0.046967294067144394;0.06550801545381546;0.01847362332046032;0.011037588119506836;0.039613429456949234;0.00869794376194477;0.019916057586669922;1
0.04275253415107727;0.024685561656951904;0.006014812272042036;0.012665887363255024;0.008483477868139744;0.009994742460548878;0.006445583887398243;0.017093762755393982;1
0.048403531312942505;0.0943383127450943;0.1055915579199791;0.048128850758075714;0.052240364253520966;0.04344908893108368;0.05181027576327324;0.040460944175720215;1
0.006560760550200939;0.008619898930191994;0.09193930774927139;0.014119724743068218;0.007518630009144545;0.027851080521941185;0.00936886016279459;0.029523391276597977;1
0.003214593045413494;0.019254719838500023;0.015115229412913322;0.05222395062446594;0.0067881508730351925;0.01779625006020069;0.013064887374639511;0.019233273342251778;1
0.07528863102197647;0.1662430316209793;0.06510072946548462;0.13180820643901825;0.033205144107341766;0.04946295917034149;0.030496716499328613;0.08232838660478592;1
0.03608940914273262;0.03441570699214935;0.04055599495768547;0.05346466228365898;0.0255872905254364;0.05329861491918564;0.03290482610464096;0.10049934685230255;1
0.02829463593661785;0.039638202637434006;0.02050444856286049;0.03613279387354851;0.006175711750984192;0.03154652938246727;0.008206738159060478;0.018303051590919495;1
0.02471667341887951;0.02054923214018345;0.03115907311439514;0.06449783593416214;0.00558722298592329;0.010230089537799358;0.00488211028277874;0.015761684626340866;1
0.010936476290225983;0.007108708377927542;0.02844165451824665;0.008578398264944553;0.002850065240636468;0.012558523565530777;0.012537739239633083;0.027249928563833237;1
0.003709001699462533;0.02512725256383419;0.020100420340895653;0.031851205974817276;0.0041365292854607105;0.012483413331210613;0.005768677685409784;0.02352345921099186;1
0.029457367956638336;0.025049470365047455;0.03632021322846413;0.00820923037827015;0.007145692128688097;0.00991963129490614;0.010656778700649738;0.020734652876853943;1
0.0045847343280911446;0.006174399983137846;0.01301037147641182;0.047645505517721176;0.011951114051043987;0.018256928771734238;0.011411558836698532;0.02038116753101349;1
0.014147050678730011;0.03762698546051979;0.10083770751953125;0.013956072740256786;0.005186913534998894;0.008737888187170029;0.004780275281518698;0.015302155166864395;1
0.026852142065763474;0.03990025445818901;0.016522813588380814;0.033910173922777176;0.00380464899353683;0.012197991833090782;0.009949920699000359;0.02030116878449917;1
0.004994731862097979;0.023437347263097763;0.005734598729759455;0.01694747619330883;0.021421680226922035;0.022993916645646095;0.010279388166964054;0.019571874290704727;1
0.00448719272390008;0.013405336998403072;0.05676601082086563;0.02205493301153183;0.015044102445244789;0.013264564797282219;0.011189917102456093;0.02182859368622303;1
0.015246003866195679;0.020095504820346832;0.0366460420191288;0.016985533758997917;0.01112312451004982;0.012087829411029816;0.0037080077454447746;0.017927242442965508;1
0.0058356281369924545;0.06998887658119202;0.037630047649145126;0.03393681347370148;0.02172618918120861;0.013720237649977207;0.0021325538400560617;0.017067715525627136;1
0.002038463717326522;0.012527513317763805;0.03444017469882965;0.004612697288393974;0.009725462645292282;0.009253649041056633;0.00682297395542264;0.02270672284066677;1
0.005467970389872789;0.019606590270996094;0.025626488029956818;0.017472684383392334;0.006468245759606361;0.015307578258216381;0.014700244180858135;0.019551409408450127;1
0.02949327602982521;0.04746176302433014;0.04088834300637245;0.09499796479940414;0.01415452640503645;0.02152174524962902;0.005786648951470852;0.012198933400213718;1
0.023005671799182892;0.010818163864314556;0.013746745884418488;0.026488754898309708;0.008604939095675945;0.025522645562887192;0.005774667952209711;0.017984915524721146;1
0.04491185396909714;0.022430812940001488;0.025548290461301804;0.017548801377415657;0.0063981059938669205;0.02505195140838623;0.009925959631800652;0.022693701088428497;1
0.13997575640678406;0.038645558059215546;0.24916832149028778;0.12688341736793518;0.06459178775548935;0.04472096264362335;0.023368237540125847;0.08700554072856903;1
0.2578529119491577;0.05168791487812996;0.016157884150743484;0.009712543338537216;0.010912705212831497;0.023905260488390923;0.0046065556816756725;0.019702104851603508;1
0.008537590503692627;0.02317066676914692;0.011016294360160828;0.01838989555835724;0.009251592680811882;0.013029217720031738;0.004426846280694008;0.018230494111776352;1
0.15333282947540283;0.037601057440042496;0.02429058775305748;0.033799804747104645;0.020159166306257248;0.027896147221326828;0.008566156961023808;0.01071988046169281;1
0.2065804898738861;0.04401158168911934;0.008640998043119907;0.011505101807415485;0.019497115164995193;0.024536190554499626;0.009650404565036297;0.02022303082048893;1
0.09710772335529327;0.02196134440600872;0.01085663866251707;0.019733361899852753;0.01275173295289278;0.009288701228797436;0.00488211028277874;0.0156965684145689;1
0.007200409658253193;0.018708394840359688;0.10493012517690659;0.016174886375665665;0.011903214268386364;0.028547106310725212;0.0035043370444327593;0.016016565263271332;1
0.06198382005095482;0.07433262467384338;0.2575714588165283;0.02146502584218979;0.0734054371714592;0.06210159882903099;0.04898284375667572;0.0642746314406395;1
0.3415438234806061;0.10116737335920334;0.030953800305724144;0.22005458176136017;0.05578840523958206;0.05884679779410362;0.03654095157980919;0.10114863514900208;1
0.002993516158312559;0.022055793553590775;0.0043530818074941635;0.04250379651784897;0.005109930876642466;0.016263989731669426;0.010848469100892544;0.030937328934669495;1
0.0222599059343338;0.04576445370912552;0.019738750532269478;0.005925717297941446;0.00682065449655056;0.008397386409342289;0.0100098242983222;0.02050209604203701;1
0.15312674641609192;0.10665100067853928;0.03532317280769348;0.10713484138250351;0.01810629665851593;0.11945619434118271;0.03415680304169655;0.09674682468175888;1
0.0973036140203476;0.10622690618038177;0.027480458840727806;0.028125273063778877;0.05104456841945648;0.0603189691901207;0.05214573070406914;0.06563647836446762;1
0.00852767564356327;0.0648728683590889;0.018233418464660645;0.04249618574976921;0.0045539457350969315;0.005828597117215395;0.0046065556816756725;0.02986571379005909;1
0.4620966911315918;0.05954480916261673;0.14659394323825836;0.05888419970870018;0.1103912740945816;0.0718059167265892;0.027831025421619415;0.07886981964111328;1
0.29924067854881287;0.21815133094787598;0.059017494320869446;0.16388395428657532;0.04489109665155411;0.09361308068037033;0.044238511472940445;0.1030537337064743;1
0.09521503746509552;0.032129473984241486;0.023528147488832474;0.01878570392727852;0.00895563792437315;0.01300418097525835;0.007164422422647476;0.020118845626711845;1
0.020384635776281357;0.022395625710487366;0.039516597986221313;0.1536271721124649;0.1128307655453682;0.0977892354130745;0.02653711661696434;0.10125840455293655;1
0.17811943590641022;0.3207632303237915;0.13285045325756073;0.3476725220680237;0.06425648182630539;0.12507449090480804;0.04296257346868515;0.07709123194217682;1
0.005419199354946613;0.011974706314504147;0.06660932302474976;0.032897815108299255;0.008187523111701012;0.02984902821481228;0.01256170030683279;0.019223971292376518;1
0.006298684049397707;0.009165298193693161;0.007484303321689367;0.013853314332664013;0.009256725199520588;0.01886782981455326;0.01569463685154915;0.014656580984592438;1
0.13246959447860718;0.06616367399692535;0.051722172647714615;0.0849885642528534;0.017156846821308136;0.10605142265558243;0.03198231756687164;0.0840083658695221;1
0.008194586262106895;0.01708701252937317;0.02531694993376732;0.024239495396614075;0.0074638864025473595;0.018246913328766823;0.009045382961630821;0.030012687668204308;1
0.007554132957011461;0.02335493639111519;0.012974529527127743;0.006645023822784424;0.005631701555103064;0.01226308848708868;0.0025159341748803854;0.005408311728388071;1
0.016324322670698166;0.019482510164380074;0.00814247876405716;0.06966999173164368;0.008806804195046425;0.028532084077596664;0.004546652548015118;0.027504809200763702;1
0.01617158018052578;0.010507036000490189;0.015577907674014568;0.03316422551870346;0.006020036060363054;0.011521995067596436;0.004678439814597368;0.02640528604388237;1
0.014758294448256493;0.032334115356206894;0.013362267054617405;0.02290363982319832;0.005517083220183849;0.0391777865588665;0.005774667952209711;0.01958489790558815;1
0.4150150716304779;0.08657030761241913;0.0901830866932869;0.08361845463514328;0.021175336092710495;0.029198067262768745;0.013310490176081657;0.06392672657966614;1
0.004908176604658365;0.012746043503284454;0.060568440705537796;0.0213736854493618;0.011880974285304546;0.046934228390455246;0.004157281946390867;0.014937507919967175;1
0.002838896354660392;0.019274165853857994;0.07494077831506729;0.01708829216659069;0.01240787748247385;0.011602113023400307;0.009818133898079395;0.02437182143330574;1
0.009777765721082687;0.018713951110839844;0.015170620754361153;0.01711873896420002;0.010620171204209328;0.007235672790557146;0.008632050827145576;0.02051325887441635;1
0.03275931999087334;0.03625006228685379;0.017239637672901154;0.02792356349527836;0.008687053807079792;0.019884329289197922;0.0033665597438812256;0.02221742644906044;1
0.05503610521554947;0.1388026922941208;0.26776015758514404;0.2653442621231079;0.0652555450797081;0.03303372487425804;0.02330833300948143;0.07761215418577194;1
0.13259446620941162;0.09811999648809433;0.24748052656650543;0.07868987321853638;0.023912493139505386;0.08111464232206345;0.016820818185806274;0.09033015370368958;1
0.05760863795876503;0.06689242273569107;0.26021069288253784;0.0693274661898613;0.044290632009506226;0.08345309644937515;0.011723055504262447;0.0729387179017067;1
0.09650371223688126;0.1686616837978363;0.15590940415859222;0.2987939119338989;0.02991713210940361;0.0456974022090435;0.024656156077980995;0.07592473179101944;1
0.12697052955627441;0.01265807542949915;0.12297455966472626;0.0509299598634243;0.04589186981320381;0.10185523331165314;0.01642545685172081;0.08753390610218048;1
0.0077727981843054295;0.06392096728086472;0.04989752545952797;0.02262200601398945;0.015995264053344727;0.041100624948740005;0.011890784837305546;0.02084069699048996;1
0.2615562975406647;0.0661136731505394;0.10363984107971191;0.0795690268278122;0.0416441410779953;0.016669588163495064;0.016137920320034027;0.024913210421800613;1
0.32374030351638794;0.0742029920220375;0.07537413388490677;0.036311667412519455;0.02630237303674221;0.04087028279900551;0.02668687328696251;0.08903900533914566;1
0.009738641791045666;0.030489571392536163;0.01591351255774498;0.01869436353445053;0.010041946545243263;0.022588318213820457;0.02110389620065689;0.023162532597780228;1
0.0069490522146224976;0.028912637382745743;0.009941057302057743;0.09993796795606613;0.004257990978658199;0.026559174060821533;0.004211194813251495;0.025261113420128822;1
0.13673971593379974;0.11423010379076004;0.11801543831825256;0.2412455826997757;0.027498168870806694;0.0678701102733612;0.019336752593517303;0.06265232712030411;1
0.03000510297715664;0.010807977989315987;0.021328797563910484;0.010903776623308659;0.0012248780112713575;0.0032648155465722084;0.0020307183731347322;0.004448322579264641;1
0.05690896511077881;0.02659677341580391;0.003975119441747665;0.006081757601350546;0.005624858662486076;0.011201522313058376;0.005541045684367418;0.02463972568511963;1
0.008462558500468731;0.06719891726970673;0.03754207119345665;0.01776192896068096;0.0088136475533247;0.009799454361200333;0.006271864753216505;0.022403471171855927;1
0.024353034794330597;0.08512300997972488;0.0973936915397644;0.01824146695435047;0.004796868655830622;0.02852707728743553;0.0033485887106508017;0.022801605984568596;1
0.4010116457939148;0.3361871838569641;0.15273256599903107;0.09320921450853348;0.05308717116713524;0.20896321535110474;0.12350241839885712;0.06974247843027115;1
0.03638176620006561;0.2789943516254425;0.03359301760792732;0.12616412341594696;0.11883027851581573;0.050679754465818405;0.03661882504820824;0.06857411563396454;1
0.013999665156006813;0.03482035547494888;0.26236116886138916;0.07091831415891647;0.015805374830961227;0.0875341147184372;0.05723750591278076;0.06361789256334305;1
0.06711360812187195;0.11192534863948822;0.004473638720810413;0.1447937786579132;0.05129091069102287;0.047520093619823456;0.01673695258796215;0.12207863479852676;1
0.26787319779396057;0.11151143908500671;0.04537501186132431;0.14445124566555023;0.020049680024385452;0.0927618220448494;0.021762831136584282;0.08732926100492477;1
0.01211716141551733;0.007662441581487656;0.0061875018291175365;0.03953142464160919;0.002176040317863226;0.02159685455262661;0.002815450308844447;0.017116088420152664;1
0.009111050516366959;0.007573547773063183;0.020888928323984146;0.01058789063245058;0.008907737210392952;0.02278861403465271;0.011465472169220448;0.017746778205037117;1
0.044916678220033646;0.04601724445819855;0.03653851896524429;0.04397666081786156;0.012638824991881847;0.014911995269358158;0.007463938090950251;0.016779348254203796;1
0.006167913321405649;0.014544285833835602;0.034739937633275986;0.03596533462405205;0.006907901261001825;0.02366490662097931;0.003043082309886813;0.017246318981051445;1
